"","x"
"3625","384705"
"3626","385186"
"3627","385999"
"3628","386865"
"3629","388149"
"3630","388810"
"3631","388820"
"3632","388983"
"3633","389033"
"3634","389118"
"3635","390363"
"3636","390665"
"3637","391114"
"3638","391137"
"3639","391207"
"3640","391229"
"3641","391296"
"3642","391330"
"3643","394419"
"3644","394423"
"3645","395389"
"3646","398112"
"3647","398252"
"3648","398253"
"3649","398294"
"3650","398746"
"3651","398754"
"3652","398762"
"3653","398766"
"3654","398774"
"3655","399087"
"3656","399095"
"3657","399133"
"3658","399458"
"3659","399473"
"3660","400790"
"3661","404966"
"3662","406583"
"3663","407078"
"3664","407098"
"3665","408129"
"3666","408326"
"3667","408977"
"3668","413372"
"3669","419610"
"3670","419925"
"3671","421019"
"3672","421024"
"3673","421026"
"3674","421032"
"3675","421036"
"3676","421037"
"3677","421038"
"3678","421040"
"3679","421041"
"3680","421048"
"3681","421050"
"3682","421051"
"3683","421056"
"3684","421057"
"3685","421060"
"3686","421061"
"3687","421065"
"3688","421066"
"3689","421072"
"3690","421073"
"3691","421075"
"3692","421078"
"3693","421081"
"3694","421084"
"3695","421086"
"3696","421088"
"3697","421093"
"3698","421094"
"3699","421096"
"3700","421101"
"3701","421102"
"3702","421105"
"3703","421106"
"3704","421107"
"3705","421110"
"3706","421111"
"3707","421126"
"3708","421131"
"3709","421134"
"3710","421135"
"3711","421137"
"3712","421142"
"3713","421147"
"3714","421151"
"3715","421155"
"3716","421163"
"3717","421164"
"3718","421167"
"3719","421170"
"3720","421171"
"3721","421178"
"3722","421182"
"3723","421184"
"3724","421185"
"3725","421194"
"3726","421195"
"3727","421204"
"3728","421206"
"3729","421214"
"3730","421215"
"3731","421217"
"3732","421218"
"3733","421220"
"3734","421223"
"3735","421224"
"3736","421227"
"3737","421228"
"3738","421229"
"3739","421233"
"3740","421235"
"3741","421236"
"3742","421238"
"3743","421242"
"3744","421250"
"3745","421251"
"3746","421252"
"3747","421253"
"3748","421255"
"3749","421256"
"3750","421257"
"3751","421259"
"3752","421263"
"3753","421268"
"3754","421273"
"3755","421274"
"3756","421278"
"3757","421279"
"3758","421280"
"3759","421281"
"3760","421284"
"3761","421285"
"3762","421286"
"3763","421287"
"3764","421293"
"3765","421295"
"3766","421297"
"3767","421299"
"3768","421300"
"3769","421305"
"3770","421310"
"3771","421312"
"3772","421315"
"3773","421316"
"3774","421318"
"3775","421320"
"3776","421326"
"3777","421327"
"3778","421329"
"3779","421330"
"3780","421333"
"3781","421334"
"3782","421337"
"3783","421338"
"3784","421341"
"3785","421343"
"3786","421345"
"3787","421348"
"3788","421351"
"3789","421355"
"3790","421361"
"3791","421367"
"3792","421369"
"3793","421372"
"3794","421373"
"3795","421380"
"3796","421384"
"3797","421387"
"3798","421393"
"3799","421394"
"3800","421396"
"3801","421399"
"3802","421403"
"3803","421405"
"3804","421406"
"3805","421407"
"3806","421412"
"3807","421413"
"3808","421414"
"3809","421415"
"3810","421418"
"3811","421421"
"3812","421423"
"3813","421426"
"3814","421428"
"3815","421430"
"3816","421432"
"3817","421433"
"3818","421435"
"3819","421437"
"3820","421440"
"3821","421441"
"3822","421443"
"3823","421449"
"3824","421450"
"3825","421451"
"3826","421454"
"3827","421455"
"3828","421456"
"3829","421457"
"3830","421459"
"3831","421466"
"3832","421467"
"3833","421470"
"3834","421471"
"3835","421473"
"3836","421476"
"3837","421477"
"3838","421481"
"3839","421482"
"3840","421492"
"3841","421494"
"3842","421495"
"3843","421497"
"3844","421502"
"3845","421504"
"3846","421505"
"3847","421506"
"3848","421507"
"3849","421509"
"3850","421512"
"3851","421514"
"3852","421516"
"3853","421517"
"3854","421518"
"3855","421532"
"3856","421535"
"3857","421539"
"3858","421540"
"3859","421541"
"3860","421543"
"3861","421544"
"3862","421545"
"3863","421546"
"3864","421549"
"3865","421550"
"3866","421551"
"3867","421554"
"3868","421555"
"3869","421559"
"3870","421561"
"3871","421562"
"3872","421568"
"3873","421569"
"3874","421570"
"3875","421571"
"3876","421577"
"3877","421578"
"3878","421581"
"3879","421583"
"3880","421590"
"3881","421591"
"3882","421593"
"3883","421595"
"3884","421596"
"3885","421598"
"3886","421600"
"3887","421601"
"3888","421604"
"3889","421605"
"3890","421607"
"3891","421608"
"3892","421909"
"3893","422045"
"3894","422115"
"3895","422128"
"3896","422135"
"3897","422141"
"3898","422148"
"3899","422151"
"3900","422164"
"3901","422168"
"3902","422173"
"3903","422180"
"3904","422185"
"3905","422189"
"3906","422193"
"3907","422194"
"3908","422195"
"3909","422214"
"3910","422222"
"3911","422241"
"3912","422261"
"3913","422281"
"3914","422308"
"3915","422319"
"3916","422340"
"3917","422341"
"3918","422365"
"3919","422384"
"3920","422386"
"3921","422387"
"3922","422393"
"3923","422398"
"3924","422410"
"3925","422419"
"3926","422421"
"3927","422441"
"3928","422455"
"3929","422460"
"3930","422479"
"3931","422491"
"3932","422493"
"3933","422494"
"3934","422497"
"3935","422500"
"3936","422512"
"3937","422513"
"3938","422518"
"3939","422532"
"3940","422551"
"3941","422556"
"3942","422560"
"3943","422569"
"3944","422573"
"3945","422579"
"3946","422580"
"3947","422582"
"3948","422588"
"3949","422589"
"3950","422590"
"3951","422605"
"3952","422622"
"3953","422645"
"3954","422646"
"3955","422652"
"3956","422655"
"3957","422666"
"3958","422669"
"3959","422681"
"3960","422685"
"3961","422686"
"3962","422700"
"3963","422701"
"3964","422720"
"3965","422729"
"3966","422731"
"3967","422732"
"3968","422773"
"3969","422800"
"3970","422801"
"3971","422842"
"3972","422986"
"3973","423048"
"3974","430002"
"3975","433606"
"3976","437888"
"3977","438120"
"3978","438121"
"3979","438129"
"3980","438138"
"3981","438167"
"3982","438179"
"3983","438184"
"3984","438185"
"3985","438202"
"3986","438203"
"3987","438204"
"3988","438206"
"3989","438208"
"3990","438226"
"3991","438235"
"3992","438238"
"3993","438240"
"3994","438260"
"3995","438264"
"3996","438265"
"3997","438297"
"3998","438299"
"3999","438312"
"4000","438313"
"4001","438328"
"4002","438329"
"4003","438347"
"4004","438348"
"4005","438355"
"4006","438365"
"4007","438376"
"4008","438388"
"4009","438393"
"4010","438397"
"4011","438402"
"4012","438421"
"4013","438432"
"4014","438438"
"4015","438443"
"4016","438449"
"4017","438450"
"4018","438451"
"4019","438454"
"4020","438457"
"4021","438458"
"4022","438462"
"4023","438467"
"4024","438468"
"4025","438482"
"4026","438496"
"4027","438499"
"4028","438500"
"4029","438502"
"4030","438514"
"4031","438520"
"4032","438527"
"4033","438529"
"4034","438530"
"4035","438531"
"4036","438532"
"4037","438542"
"4038","438544"
"4039","438547"
"4040","438548"
"4041","438567"
"4042","438572"
"4043","438586"
"4044","438587"
"4045","438613"
"4046","438618"
"4047","438633"
"4048","438634"
"4049","438643"
"4050","438647"
"4051","438650"
"4052","438654"
"4053","438659"
"4054","438668"
"4055","438693"
"4056","438694"
"4057","438695"
